Feature,energy,marginal_data,marginal_model,marginal_gen
l1,-5.997572,0.0,0.0,0.0
l2,-5.7197485,0.0,0.0,0.0
l3,-5.287816,0.0,0.0,0.0
l4,-4.439535,0.0,3.5778711137396876e-05,4e-05
l5,-1.7784436,0.00011349449551696743,0.0006722083664309241,0.00058
l6,-2.492184,0.0019294064237884462,0.0019107373205817617,0.00338
l7,-2.3546505,0.00794461468618772,0.008489961395250097,0.0084
l8,-2.4407263,0.010668482578594938,0.011718988213066397,0.02167
l9,-3.726547,0.06491885143570537,0.07311235168794851,0.08638
l10,-3.4069438,0.19657246623538757,0.2000729373290273,0.24378
l11,-4.7284756,0.4958574509136307,0.47338404525294997,0.35
l12,-4.1771593,0.16399954602201794,0.17314406536786003,0.17976
l13,-3.4675968,0.050505050505050504,0.05182241437613881,0.06066
l14,-2.7905266,0.005901713766882306,0.0049578871369577214,0.0191
l15,-2.0073793,0.00034048348655090226,0.00033343789070256006,0.01188
l16,-1.0124781,0.0,4.1280534288345044e-05,0.00734
l17,-0.8347519,0.00011349449551696743,0.00011427894993390307,0.00374
l18,-0.5140895,0.0,2.6298298554824212e-05,0.00115
l19,-0.600775,0.0,1.761213185133049e-05,0.00021
l20,-0.6081213,0.0,6.010957895602301e-06,5e-05
l21,-0.7023768,0.0,1.0675252408254256e-06,3e-05
l22,-0.4199512,0.0,7.514528398738686e-06,0.00013
l23,-0.0089749405,0.0,1.745803440912139e-05,0.00039
l24,0.20697038,0.0,1.395751343242399e-05,0.00073
l25,0.20497486,0.0,1.5423637308465164e-05,0.00041
l26,-0.30372798,0.0005674724775848371,7.278474034721428e-05,0.00014
l27,-0.31966868,0.00034048348655090226,1.6944959514950542e-05,5e-05
l28,-0.004723396,0.00022698899103393486,0.0,0.0
l29,0.041618533,0.0,0.0,0.0
l30,0.04731492,0.0,0.0,0.0
aA-25,-0.10231645,0.0,0.0,0.0
aA-24,-0.0769263,0.0,1.0575054297656138e-07,1e-05
aA-23,-0.21491499,0.0,0.0,0.0
aA-22,-0.13175082,0.0,4.561919864172606e-06,1e-05
aA-21,0.051816043,0.0,5.4154071110057225e-06,2e-05
aA-20,-0.024592387,0.0,2.944387985923889e-07,5e-05
aA-19,-0.24921066,0.00034048348655090226,1.7003901602174007e-06,4e-05
aA-18,-0.32550344,0.00011349449551696743,0.0,0.0
aA-17,-0.4542044,0.00011349449551696743,3.8473482862054483e-07,2e-05
aA-16,-0.35794497,0.0,4.870399469528126e-06,5e-05
aA-15,-0.48488206,0.00022698899103393486,1.3462339558320967e-06,7e-05
aA-14,-0.2897916,0.00011349449551696743,8.497766859267707e-06,0.00014
aA-13,-0.1748164,0.00011349449551696743,5.0604746376330666e-05,0.00027
aA-12,0.4316722,0.00011349449551696743,0.00015568231283460886,0.00055
aA-11,0.29643527,0.0009079559641357395,0.0007716809579310345,0.00127
aA-10,-0.41785252,0.005107252298263534,0.004744873633607201,0.00341
aA-9,0.23018926,0.003631823856542958,0.003206568195936154,0.00457
aA-8,-0.011946745,0.00930654863239133,0.008908950680175899,0.00828
aA-7,0.18026201,0.02383384405856316,0.022104101201254358,0.01915
aA-6,-0.0067874948,0.012143911020315515,0.013169058404484584,0.01447
aA-5,0.58720726,0.007377142208602883,0.0059015057472444,0.00881
aA-4,0.15352029,0.02689819543752128,0.027209543276360597,0.03768
aA-3,-0.7580246,0.0038588128475768924,0.004340226829410618,0.0016
aA-2,-0.45097274,0.01373283395755306,0.013581204778877209,0.00418
aA-1,0.39309004,0.0,7.275434768134123e-05,2e-05
aA0,0.5912841,0.0,0.0,0.0
aA1,0.53964305,0.00839859266825559,0.0083951658472897,0.00653
aA2,-0.27362928,0.0,0.0,0.0
aA3,0.7286885,0.0060152082623992735,0.006451630165630798,0.00522
aA4,0.40954337,0.03722619452956532,0.0366237369128193,0.03864
aA5,-0.12434285,0.005334241289297469,0.005283117216721024,0.00524
aA6,-0.22254372,0.009420043127908296,0.008596796808068423,0.00806
aA7,0.7201201,0.004312790829644762,0.0035263740415923013,0.00662
aA8,-0.5546078,0.01407331744410396,0.012692848286878177,0.01536
aA9,-0.8442798,0.02122347066167291,0.021616663594921877,0.01304
